   63		-0.609018		12.5474		-0.61625		11.2953
   64		-0.6		12		-0.6		12
   65		-0.6		12		-0.6		12
   66		-0.531496		10.4058		-0.547369		9.79507
   67		-0.840844		15.4623		-0.801068		12.2664
   68		-0.679681		12.5011		-0.667041		10.5353
   69		-0.727127		9.81555		-0.450866		8.61568
   70		-0.602759		9.68934		-0.697084		10.2946
   71		-0.535797		7.61211		-0.602822		7.81986
   72		-0.524531		9.06343		-0.801919		14.0526
   73		-0.682254		10.2203		-0.706121		11.8696
   74		-0.65986		10.0973		-0.466015		6.9134
   75		-0.608965		10.3215		-0.519423		8.87088
   76		-0.687102		9.7011		-0.597256		10.9176
   77		-0.737645		12.1671		-0.539449		10.7658
   78		-0.798024		14.6186		-0.62837		13.2517
   79		-0.751928		11.7029		-0.656001		12.6208
   80		-0.6		12		-0.6		12
   81		-0.6		12		-0.6		12
   82		-0.6		12		-0.6		12
   83		-0.6		12		-0.6		12
   84		-0.439442		7.13489		-0.533024		11.0655
   85		-0.6		12		-0.6		12
   86		-0.639194		10.5418		-0.515208		10.091
   87		-0.684923		10.5724		-0.635861		13.8191
   88		-0.554453		9.7452		-0.536632		11.6627
   89		-0.647032		11.4382		-0.608494		11.5351
   90		-0.67075		16.5636		-0.704459		17.1999
   91		-0.739035		13.6904		-0.842078		17.3827
   92		-0.736936		18.0968		-0.750754		16.907
   93		-0.630954		12.9854		-0.679788		17.1825
   94		-0.684055		10.7541		-0.712255		18.5534
   95		-0.55975		11.4637		-0.560169		12.5493
   96		-0.590951		12.9522		-0.774777		20.4056
   97		-0.874782		15.4273		-0.728169		14.1533
   98		-0.897416		19.1021		-0.747295		12.5074
   99		-0.635048		14.0179		-0.670321		14.5166
   100		-0.636139		15.9618		-0.368195		9.85601
   101		-0.637168		13.5615		-0.54648		12.3199
   102		-0.516606		13.0279		-0.756897		16.0247
   103		-0.614226		12.5655		-0.477808		10.4114
   104		-0.565534		14.5607		-0.584707		10.8363
   105		-0.8473		18.2511		-0.7399		15.2663
   106		-0.693269		16.9647		-0.624679		13.0547
   107		-0.541993		13.5421		-0.7346		17.7417
   108		-0.600151		14.6786		-0.542533		11.0415
   109		-0.614051		16.0589		-0.754081		18.6591
   110		-0.613306		16.5871		-0.605764		14.6593
   111		-0.623475		15.4776		-0.833586		22.851
   112		-0.505417		8.19706		-0.48245		8.77193
   113		-0.76628		12.4653		-0.702422		13.2226
   114		-0.619674		9.75182		-0.692981		11.2451
   115		-0.680638		12.007		-0.715728		11.6547
   116		-0.586334		7.97258		-0.601438		13.8918
   117		-0.434062		6.52079		-0.657269		10.3521
   118		-0.755113		10.1987		-0.453572		8.95976
   119		-0.638754		12.9452		-0.581163		11.7147
   120		-0.582355		8.93034		-0.55478		10.6304
   121		-0.64309		11.2942		-0.572706		10.8995
   122		-0.586371		8.92277		-0.584679		11.0462
   123		-0.661509		9.75594		-0.62954		10.9295
   124		-0.644676		13.7437		-0.679362		15.2969
   125		-0.649942		11.4085		-0.289487		5.0478
   126		-0.541303		8.44817		-0.488365		10.6336
   127		-0.607876		10.9357		-0.679254		17.55
   128		-0.550048		10.4172		-0.562144		9.51819
   129		-0.572131		10.0587		-0.695224		14.1891
   130		-0.539136		8.74497		-0.678116		11.7975
   131		-0.528206		10.2035		-0.482263		10.7653
   132		-0.439012		7.87427		-0.57861		9.62098
   133		-0.525594		8.61706		-0.403487		7.34032
   134		-0.531773		7.70266		-0.593199		11.999
   135		-0.496201		8.95618		-0.489894		10.1566
   136		-0.395414		8.27806		-0.478609		7.64766
   137		-0.502006		8.26546		-0.527238		10.083
   138		-1.25158		21.6579		-1.04272		19.0374
   139		-0.563685		9.51741		-0.479865		10.2437
   140		-0.575625		9.25997		-0.47077		9.44551
   141		-0.471287		10.541		-0.438535		8.473
   142		-0.6		12		-0.6		12
   143		-0.574517		11.3413		-0.754935		15.138
   144		-0.414508		8.213		-0.537445		9.11546
   145		-0.604997		9.53752		-0.704		13.7149
   146		-0.586613		11.579		-0.610003		13.6255
   147		-0.583161		9.1222		-0.608961		10.0866
   148		-0.519224		10.5733		-0.671225		13.5567
   149		-0.507025		8.29337		-0.552723		9.23602
   150		-0.502995		10.4537		-0.47342		8.12215
   151		-0.632249		8.02006		-0.566233		15.1478
   152		-0.463792		8.56808		-0.517761		8.91381
   153		-0.494265		8.00108		-0.518463		9.71964
   154		-0.527172		12.2241		-0.606846		13.6613
   155		-0.499913		9.83892		-0.697889		15.5194
   156		-0.459706		10.0629		-0.515346		11.3665
   157		-0.606626		13.473		-0.744643		14.8357
   158		-0.611247		13.8385		-0.683884		14.4999
   159		-0.475341		10.0226		-0.507425		10.6667
   160		-0.641928		12.2362		-0.564406		11.2467
   161		-0.697468		11.7925		-0.755171		11.5809
   162		-0.595798		14.1184		-0.639306		9.40217
   163		-0.796981		14.7336		-0.675591		12.5026
   164		-0.589946		12.1414		-0.535773		11.5722
   165		-0.534902		8.24039		-0.641838		12.0607
   166		-0.606188		11.4774		-0.465582		7.68323
   167		-0.487544		9.29675		-0.567459		8.66596
   168		-0.594063		13.1727		-0.59512		13.3714
   169		-0.571775		11.7833		-0.668381		16.524
   170		-0.598492		10.7071		-0.384051		7.39185
   171		-0.521243		7.94646		-0.529105		9.00153
   172		-0.53178		10.7499		-0.479131		9.73789
   173		-0.459244		10.2421		-0.591974		10.8442
   174		-0.564892		11.3111		-0.487566		7.74378
   175		-0.460753		7.75203		-0.523387		9.06242
   176		-0.664739		12.367		-0.605629		13.4915
   177		-0.6224		11.4676		-0.632485		13.0253
   178		-0.586067		9.63104		-0.597453		12.4161
   179		-0.590161		11.8819		-0.642691		13.2653
   180		-0.616851		13.8539		-0.671494		14.5779
   181		-0.594258		11.1948		-0.724527		17.1084
   182		-0.598956		10.6314		-0.553617		11.8137
   183		-0.484913		9.5464		-0.584871		13.5147
   184		-0.615261		12.6514		-0.727414		18.574
   185		-0.52393		10.9413		-0.531053		12.6419
   186		-0.644874		11.0602		-0.651223		15.4585
   187		-0.631603		15.5103		-0.675633		16.9259
   188		-0.562717		10.9034		-0.627793		12.544
   189		-0.677119		13.5817		-0.551721		11.6688
   190		-0.765484		15.6763		-0.617527		13.1977
   191		-0.52804		8.72614		-0.574185		12.0413
   192		-0.472412		10.2493		-0.449769		10.6619
   193		-0.558579		13.3202		-0.580315		14.0543
   194		-0.563742		10.8963		-0.435662		8.86966
   195		-0.410209		8.80247		-0.313481		6.39105
   196		-0.555442		12.8629		-0.744571		17.0668
   197		-0.671696		15.693		-0.854221		19.3751
   198		-0.536154		10.8078		-0.593415		13.3342
   199		-0.404809		9.42723		-0.632879		15.1997
   200		-0.534355		16.0932		-0.793796		19.9491
   201		-0.337481		8.73367		-0.545562		10.9781
   202		-0.641298		18.6258		-0.72001		14.0786
   203		-0.50438		12.7201		-0.61519		11.8974
   204		-0.524745		13.7408		-0.658311		16.3295
   205		-0.405421		10.9879		-0.575168		14.9742
   206		-0.830018		21.499		-0.512467		11.1864
   207		-0.428385		11.2165		-0.526338		14.3082
   208		-0.37794		6.00507		-0.553146		10.4946
   209		-0.550991		8.52519		-0.578		11.3299
   210		-0.485577		8.73759		-0.586241		10.4722
   211		-0.477703		7.07136		-0.390998		7.75594
   212		-0.476656		9.1623		-0.480649		9.8547
   213		-0.361042		6.77969		-0.531176		9.75487
   214		-0.6		12		-0.6		12
   215		-0.458466		6.78641		-0.471448		8.75514
   216		-0.631264		11.5507		-0.635848		12.7292
   217		-0.44043		7.48317		-0.648351		13.3186
   218		-0.546945		9.10747		-0.353963		5.66481
   219		-0.565278		10.2222		-0.501577		9.92955
   220		-0.589698		11.4784		-0.739391		17.3713
   221		-0.535512		10.0983		-0.490983		11.9346
   222		-0.530948		11.0582		-0.494054		9.99893
   223		-0.347636		8.96272		-0.518315		12.5697
   224		-0.585411		8.91707		-0.531413		9.70461
   225		-0.476176		8.29476		-0.357416		6.62945
   226		-0.413942		7.53079		-0.401056		8.42952
   227		-0.592418		8.82335		-0.497968		9.33876
   228		-0.455617		7.63829		-0.482882		8.80459
   229		-0.491402		7.75936		-0.467319		9.99664
   230		-0.464353		8.77221		-0.464759		8.04585
   231		-0.503518		8.3282		-0.478973		8.46897
   232		-0.557247		10.2227		-0.382804		8.57149
   233		-0.493433		8.31468		-0.339023		7.28253
   234		-0.691702		14.3023		-0.506546		8.15557
   235		-0.52351		11.6843		-0.785221		16.319
   236		-0.564039		10.1738		-0.523269		10.0757
   237		-0.433572		8.98565		-0.4742		9.11755
   238		-0.560818		11.1557		-0.44365		7.59874
   239		-0.558462		10.2601		-0.499746		9.81909
   240		-0.451342		8.19435		-0.470062		8.27227
   241		-0.476198		8.50542		-0.555417		9.41402
   242		-0.525068		11.6316		-0.60473		13.1154
   243		-0.582976		12.9569		-0.684591		14.1249
   244		-0.553578		9.15536		-0.486922		9.02206
   245		-0.519535		11.3555		-0.702241		12.6815
   246		-0.594774		10.3438		-0.513984		10.3242
   247		-0.515066		8.60386		-0.612634		12.6527
   248		-0.451321		8.04374		-0.568484		9.55178
   249		-0.543636		8.88926		-0.515272		9.88679
   250		-0.378209		7.23109		-0.627946		10.1943
   251		-0.516755		10.6795		-0.480269		10.4028
   252		-0.586897		9.36733		-0.605137		12.1437
   253		-0.521381		12.4335		-0.622786		11.8993
   254		-0.679347		15.1468		-0.59937		12.8214
   255		-0.597935		11.8741		-0.520619		12.6962
   256		-0.550315		12.4921		-0.575006		11.2045
   257		-0.584837		10.9239		-0.408481		7.57962
   258		-0.558306		10.6123		-0.461496		8.03195
   259		-0.596881		11.5575		-0.533398		8.84782
   260		-0.622298		11.9809		-0.587598		11.8779
   261		-0.540681		11.0122		-0.606485		12.0395
   262		-0.619706		10.7849		-0.407597		8.43097
   263		-0.558486		9.70029		-0.581556		11.1031
   264		-0.491379		8.32815		-0.638393		10.7714
   265		-0.440363		9.68259		-0.556386		11.1345
   266		-0.629954		15.3454		-0.551214		13.9364
   267		-0.506565		9.97017		-0.607008		11.8778
   268		-0.587756		12.2884		-0.601329		10.5879
   269		-0.458966		8.51391		-0.503291		10.0275
   270		-0.550381		9.50781		-0.656588		12.8441
   271		-0.658953		13.4937		-0.739611		14.738
   272		-0.670003		12.0779		-0.717269		14.1115
   273		-0.722608		14.145		-0.653908		13.2731
   274		-0.682851		13.5045		-0.654811		13.6052
   275		-0.503191		11.7016		-0.723956		15.5404
   276		-0.719122		14.3463		-0.750755		18.9497
   277		-0.680051		12.7145		-0.745415		15.8549
   278		-0.494131		11.9712		-0.608724		17.18
   279		-0.578403		13.3093		-0.836277		20.5082
   280		-0.640977		13.5609		-0.610303		16.6061
   281		-0.727256		16.5796		-0.891557		23.4233
   282		-0.801937		15.5964		-0.811113		18.9489
   283		-0.704315		13.451		-0.573383		15.5367
   284		-0.468119		12.577		-0.802114		19.1879
   285		-0.687156		15.7365		-0.686049		19.0042
   286		-0.663932		13.6941		-0.632345		16.7221
   287		-0.739588		17.8288		-0.571894		14.6458
   288		-0.199635		4.65097		-0.508865		12.5356
   289		-0.462423		12.0118		-0.42631		6.81391
   290		-0.577326		15.3449		-0.850153		17.6252
   291		-0.374237		8.82622		-0.626918		13.8076
   292		-0.255577		6.2156		-0.294513		8.23998
   293		-0.448896		11.9634		-0.498295		11.8832
   294		-0.27836		7.39794		-0.422391		11.7537
   295		-0.526443		14.3678		-0.542908		15.4675
   296		-0.537279		13.9701		-0.612703		18.0805
   297		-0.506046		13.4743		-0.559541		12.9282
   298		-0.241272		7.12174		-0.215409		5.44949
   299		-0.398052		13.2468		-0.57096		13.9219
   300		-0.0700045		1.79296		-0.446284		11.0116
   301		-0.395665		10.1957		-0.356516		8.28966
   302		-0.407821		9.9382		-0.469869		13.6712
   303		-0.366125		9.42451		-0.441825		11.1165
   304		-0.341017		5.70777		-0.389777		7.74243
   305		-0.705954		11.318		-0.677427		14.5547
   306		-0.45459		7.70658		-0.349169		7.65922
   307		-0.495037		8.89495		-0.50139		11.4738
   308		-0.617576		9.97265		-0.724135		14.1534
   309		-0.331568		5.2819		-0.538911		10.6572
   310		-0.434211		10.3513		-0.486875		11.6953
   311		-0.306124		5.73167		-0.402744		8.77216
   312		-0.223917		5.58577		-0.530695		14.3255
   313		-0.26087		4.6864		-0.573545		14.4376
   314		-0.560529		8.27579		-0.49603		12.1058
   315		-0.481198		9.63964		-0.744108		18.5757
   316		-0.421995		8.77022		-0.541776		12.3903
   317		-0.416521		7.16653		-0.429143		9.61898
   318		-0.367854		7.36226		-0.311381		7.6289
   319		-0.289164		4.80994		-0.0970677		1.58629
   320		-0.560932		11.3346		-0.612186		13.8323
   321		-0.750113		15.7475		-0.562556		10.0206
   322		-0.463056		9.45077		-0.489169		11.3979
   323		-0.654534		11.8306		-0.583141		11.9563
   324		-0.531414		11.354		-0.574751		10.7359
   325		-0.458802		10.6158		-0.530099		11.8728
   326		-0.331487		8.06204		-0.487653		12.4629
   327		-0.653947		14.2547		-0.68721		16.6233
   328		-0.571765		12.3798		-0.328983		6.78449
   329		-0.35642		7.54303		-0.555422		12.6623
   330		-0.604789		14.3681		-0.842098		24.2457
   331		-0.457509		8.96325		-0.496018		9.24173
   332		-0.47324		10.4512		-0.547252		11.4984
   333		-0.433921		8.37364		-0.451798		10.1304
   334		-0.543566		11.3121		-0.29734		7.60389
   335		-0.6		12		-0.6		12
   336		-0.48403		8.4849		-0.426991		8.90299
   337		-0.580905		8.7906		-0.350679		6.12774
   338		-0.428295		7.72033		-0.432983		7.07914
   339		-0.6		12		-0.6		12
   340		-0.586219		8.84595		-0.513023		9.77032
   341		-0.507739		11.6448		-0.57218		13.1728
   342		-0.620174		15.8522		-0.479942		10.3307
   343		-0.519604		8.83601		-0.459746		10.3239
   344		-0.463265		9.02479		-0.449843		8.4687
   345		-0.470805		9.59692		-0.519651		10.8808
   346		-0.558125		10.7481		-0.595529		15.6384
   347		-0.332824		8.73563		-0.680077		16.1475
   348		-0.451823		10.8917		-0.566004		12.2401
   349		-0.438389		8.49949		-0.596274		12.6366
   350		-0.46866		10.5358		-0.520252		9.61414
   351		-0.638204		11.0585		-0.735362		15.7948
   352		-0.46345		8.93741		-0.426223		7.1773
   353		-0.604913		10.8532		-0.496239		9.39305
   354		-0.57523		8.7554		-0.531219		9.46874
   355		-0.5528		9.94752		-0.518919		8.85959
   356		-0.35057		7.95298		-0.430683		8.1054
   357		-0.585811		12.0057		-0.454599		9.18261
   358		-0.422747		10.9839		-0.583053		14.0057
   359		-0.45852		10.453		-0.63218		14.1661
   360		-0.380029		8.41646		-0.361944		7.76333
   361		-0.494576		10.4524		-0.422368		9.07596
   362		-0.6		12		-0.6		12
   363		-0.420761		9.94405		-0.333004		8.05083
   364		-0.39455		8.50397		-0.366008		7.91043
   365		-0.321744		7.27792		-0.376762		8.3175
   366		-0.49721		11.3987		-0.390745		7.56381
   367		-0.539049		10.895		-0.43992		9.50531
   368		-0.537865		11.8986		-0.374577		9.83876
   369		-0.584336		12.4872		-0.436019		11.3446
   370		-0.659323		16.7649		-0.826437		21.9792
   371		-0.513817		10.5298		-0.416908		12.8495
   372		-0.600826		15.0791		-0.56092		17.5901
   373		-0.695259		14.6598		-0.730644		20.0856
   374		-0.300009		7.44829		-0.822419		23.2733
   375		-0.631967		13.821		-0.575295		14.8319
   376		-0.624215		15.7775		-0.468934		17.0294
   377		-0.442367		11.2527		-0.412441		11.9585
   378		-0.639311		16.9543		-0.58164		15.2248
   379		-0.560982		15.1449		-0.839069		26.7184
   380		-0.33079		8.06472		-0.42966		11.5883
   381		-0.717083		16.3116		-0.686022		19.5039
   382		-0.651619		14.3577		-0.604025		15.8848
   383		-0.448217		11.4667		-0.822397		21.6279
   384		-0.63929		16.6832		-0.630746		18.4121
   385		-0.493746		13.8452		-0.415168		11.8326
   386		-0.625293		17.2907		-0.756709		23.081
   387		-0.470364		16.7614		-0.679079		19.5451
   388		-0.361692		10.3699		-0.56056		15.1502
   389		-0.462501		12.14		-0.349128		9.30649
   390		-0.519542		12.7535		-0.628552		17.518
   391		-0.512217		15.648		-0.495721		14.3122
   392		-0.536243		13.1585		-0.0490854		1.72513
   393		-0.292083		7.45132		-0.631528		16.1606
   394		-0.619088		17.8532		-0.614739		16.1874
   395		-0.428313		11.4807		-0.321558		8.02035
   396		-0.580441		17.102		-0.567023		12.8969
   397		-0.26572		9.01656		-0.507019		12.8408
   398		-0.647132		21.2626		-0.52946		12.3303
   399		-0.548994		16.0764		-0.689695		20.2672
   400		-0.440591		9.85599		-0.57076		12.9719
   401		-0.6		12		-0.6		12
   402		-0.40746		10.1867		-0.869436		26.2531
   403		-0.689044		15.2672		-0.671552		16.5035
   404		-0.279406		6.3484		-0.398466		10.3888
   405		-0.63985		14.9264		-0.496221		12.8488
   406		-0.151723		3.20543		-0.401066		9.80209
   407		-0.357227		8.1375		-0.689728		17.973
   408		-0.609978		14.3562		-0.568584		16.4746
   409		-0.861884		18.7479		-0.573701		16.634
   410		-0.433613		9.03675		-0.695554		15.9457
   411		-0.493631		11.0484		-0.534738		14.2712
   412		-0.654609		14.8674		-0.673836		16.4255
   413		-0.417634		10.0148		-0.774418		17.4976
   414		-0.661201		15.7459		-0.690092		15.9996
   415		-0.383566		8.83601		-0.808402		19.4661
   416		-0.439157		10.3406		-0.531992		14.0016
   417		-0.469695		11.0246		-0.497571		12.4018
   418		-0.405708		9.57972		-0.589108		16.4244
   419		-0.403918		10.4944		-0.687375		18.0376
   420		-0.247518		6.56251		-0.45509		11.7762
   421		-0.484165		11.2342		-0.641402		13.8722
   422		-0.519214		14.124		-0.318483		7.82362
   423		-0.37562		8.52604		-0.604685		13.5773
   424		-0.508149		10.3288		-0.329549		9.37034
   425		-0.559179		12.1297		-0.488886		12.4238
   426		-0.685629		16.9658		-0.53974		11.8459
   427		-0.539888		14.8923		-0.399691		10.4249
   428		-0.523519		12.0888		-0.802836		18.9795
   429		-0.363637		7.63387		-0.774749		15.9295
   430		-0.419364		9.71947		-0.427732		11.2931
   431		-0.60366		15.5376		-0.58673		14.8439
   432		-0.517373		14.1514		-0.528339		13.5359
   433		-0.523245		12.8775		-0.454761		12.842
   434		-0.561861		14.6451		-0.561873		15.5129
   435		-0.596921		14.2314		-0.785229		22.5946
   436		-0.617988		16.0139		-0.564166		15.2415
   437		-0.527588		13.7375		-0.702056		22.1354
   438		-0.617593		14.2602		-0.326143		8.28127
   439		-0.587274		13.1242		-0.634613		14.8897
   440		-0.515837		13.7343		-0.638634		19.2888
   441		-0.486837		11.9902		-0.579339		14.2424
   442		-0.597616		13.6392		-0.702936		17.8697
   443		-0.38039		9.93633		-0.659609		20.1322
   444		-0.462312		9.08463		-0.505063		10.9467
   445		-0.312048		6.44975		-0.503811		10.7232
   446		-0.418137		10.18		-0.695654		17.8473
   447		-0.503123		10.4656		-0.678269		14.5654
   448		-0.281508		5.92915		-0.435232		9.49191
   449		-0.357348		9.69396		-0.414397		10.5924
   450		-0.464565		10.6267		-0.515939		11.3213
   451		-0.481294		9.86593		-0.438079		11.3377
   452		-0.501189		11.6311		-0.444163		8.54593
   453		-0.535137		13.0416		-0.648789		18.6775
   454		-0.341704		9.97322		-0.569377		14.6029
   455		-0.506345		12.7369		-0.426966		10.0407
   456		-0.437927		12.1943		-0.633354		14.5541
   457		-0.472277		10.5502		-0.478545		11.0788
   458		-0.457286		9.25914		-0.48488		9.38253
   459		-0.608384		13.8655		-0.375366		8.33604
   460		-0.551341		11.2455		-0.446971		10.892
   461		-0.631495		14.3159		-0.471244		12.1926
   462		-0.423764		9.41713		-0.545902		11.6684
   463		-0.541871		13.4405		-0.691302		17.4701
   464		-0.477715		13.4758		-0.453146		13.936
   465		-0.681816		18.489		-0.760502		23.2881
   466		-0.511643		13.2622		-0.511562		16.3441
   467		-0.627081		13.313		-0.703635		23.6415
   468		-0.683066		21.3229		-0.756203		27.0158
   469		-0.649098		16.4466		-0.685998		20.8315
   470		-0.393107		10.0631		-0.357874		12.39
   471		-0.670776		16.4792		-0.460284		12.7011
   472		-0.650613		22.2345		-0.801484		30.0733
   473		-0.60561		15.2204		-0.484255		12.0845
   474		-0.672095		20.0905		-0.618926		17.4545
   475		-0.566381		13.9298		-0.537368		17.6297
   476		-0.593446		13.5485		-0.5153		13.4887
   477		-0.675706		16.477		-0.728059		17.1618
   478		-0.777161		18.9482		-0.757963		20.2596
   479		-0.542865		14.9121		-0.610778		17.0644
   480		-0.416172		10.7007		-0.539505		12.0725
   481		-0.57593		13.5157		-0.547525		10.7396
   482		-0.404131		9.90012		-0.469107		10.1926
   483		-0.496513		12.9312		-0.673178		17.0431
   484		-0.559326		12.8651		-0.681415		15.7059
   485		-0.520297		14.0294		-0.692277		16.0456
   486		-0.566268		15.8978		-0.770437		20.0974
   487		-0.387414		10.2079		-0.52353		8.56736
   488		-0.37835		8.5306		-0.497664		12.389
   489		-0.557579		15.4583		-0.81077		20.7767
   490		-0.763601		19.5437		-0.636747		15.8432
   491		-0.65765		15.927		-0.632662		11.0549
   492		-0.464827		11.1649		-0.553847		13.3348
   493		-0.72936		18.125		-0.714769		16.9214
   494		-0.628695		16.7112		-0.689795		14.7984
   495		-0.64091		14.0004		-0.592634		14.7895
   496		-0.32643		6.37628		-0.422332		9.74919
   497		-0.347038		5.54136		-0.415086		9.37118
   498		-0.249661		4.73466		-0.453499		10.4354
   499		-0.540511		11.0605		-0.418137		9.15678
   500		-0.350676		7.77569		-0.535056		10.9153
   501		-0.637768		12.0156		-0.637855		14.4661
   502		-0.341683		7.05768		-0.515454		10.1204
   503		-0.440115		8.32312		-0.399531		7.75441
   504		-0.517431		10.7114		-0.629613		14.6022
   505		-0.453548		10.8971		-0.537758		11.0425
   506		-0.510495		8.75391		-0.649373		14.2383
   507		-0.513297		10.61		-0.528464		11.5119
   508		-0.482266		9.96004		-0.67786		15.0122
   509		-0.679059		13.4164		-0.692508		12.5182
   510		-0.597405		12.067		-0.774019		18.7908
   511		-0.371282		7.34012		-0.389277		8.25115
   512		-0.634016		13.0469		-0.495956		11.1115
   513		-0.321917		6.98419		-0.46331		10.4207
   514		-0.446307		10.6417		-0.693463		14.5197
   515		-0.441929		7.75386		-0.536614		9.86866
   516		-0.535117		13.2871		-0.628915		14.891
   517		-0.750477		16.4568		-0.624741		14.7622
   518		-0.629378		11.2097		-0.422866		7.99387
   519		-0.558356		9.87749		-0.577986		11.0507
   520		-0.497135		9.63985		-0.535515		11.7025
   521		-0.444027		9.58034		-0.507634		9.81653
   522		-0.520701		12.2705		-0.501614		11.9268
   523		-0.638382		13.0256		-0.565497		11.2354
   524		-0.470731		10.0342		-0.620487		12.5491
   525		-0.656548		12.7829		-0.562357		12.4962
   526		-0.610533		11.099		-0.722277		14.8227
   527		-0.561112		9.57331		-0.600957		11.379
   528		-0.525857		10.7467		-0.521047		11.279
   529		-0.389968		9.06493		-0.484124		11.8792
   530		-0.474738		10.1573		-0.551215		11.985
   531		-0.390185		8.36598		-0.550755		10.4232
   532		-0.495046		9.67221		-0.506782		9.28604
   533		-0.604903		12.9181		-0.587246		15.9569
   534		-0.548978		11.6685		-0.578349		15.1202
   535		-0.461941		10.6031		-0.5774		14.264
   536		-0.456804		10.2057		-0.563756		15.0691
   537		-0.680332		14.6283		-0.710224		18.4966
   538		-0.468835		12.1663		-0.602894		14.4537
   539		-0.505341		11.2244		-0.50884		11.3959
   540		-0.546634		11.6593		-0.621676		14.3575
   541		-0.500906		10.9544		-0.652994		14.1908
   542		-0.582595		11.2999		-0.711342		15.2394
   543		-0.651722		12.2305		-0.597639		12.9637
   544		-0.497571		12.1416		-0.501003		10.1276
   545		-0.639591		14.9111		-0.465597		11.8651
   546		-0.569427		12.0423		-0.475744		10.5084
   547		-0.575891		12.7218		-0.453044		10.6067
   548		-0.71927		18.5022		-0.728102		15.8076
   549		-0.584622		13.1904		-0.434675		9.05792
   550		-0.510232		11.3558		-0.484861		10.6365
   551		-0.766855		19.1948		-0.702326		15.8609
   552		-0.447924		8.73588		-0.581703		11.1198
   553		-0.60255		13.6633		-0.405391		9.69317
   554		-0.676889		14.2508		-0.685649		13.5608
   555		-0.470734		10.3255		-0.528918		11.0376
   556		-0.437539		8.72129		-0.57274		10.8473
   557		-0.554754		12.0511		-0.498861		9.8876
   558		-0.664982		13.7835		-0.481582		8.79984
   559		-0.637876		11.161		-0.565124		10.8582
   560		-0.660282		13.6884		-0.606831		16.1588
   561		-0.531338		13.9317		-0.514373		12.8661
   562		-0.592724		15.5686		-0.664237		18.5522
   563		-0.681579		15.9975		-0.524435		14.1703
   564		-0.744314		20.1407		-0.692913		19.0564
   565		-0.49303		11.5244		-0.647443		14.5284
   566		-0.684165		17.8017		-0.740815		20.1164
   567		-0.592332		14.1918		-0.587899		15.0231
   568		-0.685269		18.9436		-0.998019		28.1406
   569		-0.607232		13.6767		-0.409709		11.3345
   570		-0.540303		12.8501		-0.600806		11.7099
   571		-0.700941		15.4953		-0.714298		23.1308
