   1	5	1	22.9645
   1	5	2	23.0784
   1	5	3	22.8686
   1	5	4	22.9357
   1	5	5	23.0621
   1	5	6	22.9736
   1	5	7	22.6937
   1	5	8	22.4159
   1	5	9	22.7683
   1	5	10	22.7141
   1	5	11	22.3187
   1	5	12	22.2304
   1	5	13	22.7184
   1	5	14	22.7148
   1	5	15	22.6869
   1	6	0	21.3012
   1	6	1	21.75
   1	6	2	22.1143
   1	6	3	22.1764
   1	6	4	21.8149
   1	6	5	22.2986
   1	6	6	22.5527
   1	6	7	22.5469
   1	6	8	21.8558
   1	6	9	22.3303
   1	6	10	22.6479
   1	6	11	22.4731
   1	6	12	22.7116
   1	6	13	23.1458
   1	6	14	23.0579
   1	6	15	23.4515
   1	7	0	21.8381
   1	7	1	21.5737
   1	7	2	21.6097
   1	7	3	21.5029
   1	7	4	21.6101
   1	7	5	21.6195
   1	7	6	21.913
   1	7	7	21.658
   1	7	8	21.9685
   1	7	9	22.3889
   1	7	10	22.1052
   1	7	11	22.0204
   1	7	12	21.9255
   1	7	13	22.0031
   1	7	14	22.0629
   1	7	15	22.1841
   1	8	0	19.6552
   1	8	1	19.8965
   1	8	2	20.3198
   1	8	3	20.7851
   1	8	4	20.5418
   1	8	5	21.1837
   1	8	6	21.2974
   1	8	7	20.6343
   1	8	8	21.8233
   1	8	9	22.262
   1	8	10	22.4339
   1	8	11	22.2447
   1	8	12	22.0567
   1	8	13	22.6563
   1	8	14	22.6892
   1	8	15	22.4461
   1	9	0	19.9639
   1	9	1	20.2747
   1	9	2	19.587
   1	9	3	19.649
   1	9	4	20.026
   1	9	5	20.1052
   1	9	6	20.3098
   1	9	7	20.5148
   1	9	8	21.7607
   1	9	9	22.0048
   1	9	10	21.9775
   1	9	11	21.2378
   1	9	12	21.6061
   1	9	13	21.7312
   1	9	14	21.959
   1	9	15	21.4324
   1	10	0	20.7243
   1	10	1	21.2824
   1	10	2	21.27
   1	10	3	20.7149
   1	10	4	21.3269
   1	10	5	21.9536
   1	10	6	21.441
   1	10	7	21.7592
   1	10	8	21.5428
   1	10	9	21.6139
   1	10	10	22.2973
   1	10	11	21.8536
   1	10	12	21.7166
   1	10	13	22.4561
   1	10	14	22.4746
   1	10	15	22.7158
   1	11	0	20.6563
   1	11	1	21.0381
   1	11	2	20.6851
   1	11	3	20.6678
   1	11	4	20.6416
   1	11	5	21.3316
   1	11	6	21.4157
   1	11	7	21.2797
   1	11	8	21.743
   1	11	9	22.1922
   1	11	10	21.6638
   1	11	11	21.4748
   1	11	12	21.3397
   1	11	13	21.8711
   1	11	14	22.428
   1	11	15	22.2088
   1	12	0	22.4396
   1	12	1	22.7472
   1	12	2	22.7736
   1	12	3	22.5306
   1	12	4	21.4857
   1	12	5	21.8421
   1	12	6	21.8915
   1	12	7	22.0167
   1	12	8	22.2062
   1	12	9	22.217
   1	12	10	22.7177
   1	12	11	21.9939
   1	12	12	21.9637
   1	12	13	22.8336
   1	12	14	22.7538
   1	12	15	22.6547
   1	13	0	22.4316
   1	13	1	22.6714
   1	13	2	22.8671
   1	13	3	22.3025
   1	13	4	22.0189
   1	13	5	22.8246
   1	13	6	22.6786
   1	13	7	22.1956
   1	13	8	23.1267
   1	13	9	23.5874
   1	13	10	23.5136
   1	13	11	23.5342
   1	13	12	22.7735
   1	13	13	23.1536
   1	13	14	23.0743
   1	13	15	22.7095
   1	14	0	21.1274
   1	14	1	22.0332
   1	14	2	21.4628
   1	14	3	22.1498
   1	14	4	21.8984
   1	14	5	22.1492
   1	14	6	22.071
   1	14	7	21.9705
   1	14	8	22.1939
   1	14	9	22.5574
   1	14	10	22.5352
   1	14	11	22.5074
   1	14	12	22.5789
   1	14	13	22.823
   1	14	14	22.8459
   1	14	15	22.8666
   1	15	0	22.5208
   1	15	1	22.2789
   1	15	2	22.2237
   1	15	3	22.3436
   1	15	4	21.5042
   1	15	5	21.5745
   1	15	6	21.595
   1	15	7	21.7063
   1	15	8	21.4188
   1	15	9	22.0638
   1	15	10	21.3342
   1	15	11	21.8388
   1	15	12	21.8898
   1	15	13	22.5146
   1	15	14	22.4536
   1	15	15	22.2389
   2	0	0	13.0489
   2	0	1	14.7512
   2	0	2	15.2248
   2	0	3	15.6023
   2	0	4	15.4203
   2	0	5	16.2687
   2	0	6	16.8554
   2	0	7	16.0801
   2	0	8	13.9746
   2	0	9	14.3205
   2	0	10	14.1221
   2	0	11	13.9684
   2	0	12	13.9779
   2	0	13	15.8184
   2	0	14	15.3042
   2	0	15	15.7872
   2	1	0	16.799
   2	1	1	17.3161
   2	1	2	15.2346
   2	1	3	15.4255
   2	1	4	15.1643
   2	1	5	15.8816
   2	1	6	15.7477
   2	1	7	14.5432
   2	1	8	17.0651
   2	1	9	15.1642
   2	1	10	15.9925
   2	1	11	14.6701
   2	1	12	14.931
   2	1	13	16.3636
   2	1	14	16.2575
   2	1	15	15.9318
   2	2	0	14.0625
   2	2	1	14.5678
   2	2	2	14.9268
   2	2	3	14.5635
   2	2	4	15.43
   2	2	5	16.0015
   2	2	6	14.7008
   2	2	7	14.0001
   2	2	8	12.701
   2	2	9	12.5601
   2	2	10	13.2976
   2	2	11	13.7842
   2	2	12	13.7341
   2	2	13	14.1271
   2	2	14	14.4785
   2	2	15	14.3519
   2	3	0	15.7306
   2	3	1	15.9349
   2	3	2	15.3745
   2	3	3	15.5838
   2	3	4	15.1281
   2	3	5	15.387
   2	3	6	16.2558
   2	3	7	15.9919
   2	3	8	13.8714
   2	3	9	13.9711
   2	3	10	15.2665
   2	3	11	13.9535
   2	3	12	15.5062
   2	3	13	14.4795
   2	3	14	14.1189
   2	3	15	14.102
   2	4	0	14.7678
   2	4	1	16.5612
   2	4	2	16.9459
   2	4	3	16.3601
   2	4	4	17.5961
   2	4	5	17.6667
   2	4	6	18.3114
   2	4	7	18.8086
   2	4	8	14.4141
   2	4	9	14.857
   2	4	10	15.0037
   2	4	11	15.6629
   2	4	12	16.5635
   2	4	13	16.8531
   2	4	14	17.1506
   2	4	15	16.8452
   2	5	0	17.9258
   2	5	1	18.603
   2	5	2	16.1862
   2	5	3	16.3545
   2	5	4	16.1504
   2	5	5	16.6639
   2	5	6	17.2548
   2	5	7	16.1299
   2	5	8	15.6795
   2	5	9	14.7508
   2	5	10	15.3135
   2	5	11	14.8139
   2	5	12	16.7553
   2	5	13	15.7578
   2	5	14	15.8761
   2	5	15	15.1865
   2	6	0	16.5963
   2	6	1	16.6554
   2	6	2	17.9007
   2	6	3	17.8778
   2	6	4	16.8891
   2	6	5	18.3
   2	6	6	18.0174
   2	6	7	18.4001
   2	6	8	15.361
   2	6	9	15.5529
   2	6	10	16.4516
   2	6	11	17.1142
   2	6	12	17.1026
   2	6	13	17.7363
   2	6	14	17.949
   2	6	15	17.7335
   2	7	0	16.3525
   2	7	1	17.1255
   2	7	2	17.152
   2	7	3	16.5852
   2	7	4	17.3934
   2	7	5	17.3739
   2	7	6	17.6147
   2	7	7	17.2439
   2	7	8	15.5732
   2	7	9	15.7949
   2	7	10	15.9095
   2	7	11	15.693
   2	7	12	15.7804
   2	7	13	23.4737
   2	7	14	16.7168
   2	7	15	16.0055
   2	8	0	16.1349
   2	8	1	17.7229
   2	8	2	18.2075
   2	8	3	18.3705
   2	8	4	18.9664
   2	8	5	19.9474
   2	8	6	19.9328
   2	8	7	20.0785
   2	8	8	17.0866
   2	8	9	17.5061
   2	8	10	17.9225
   2	8	11	18.0471
   2	8	12	18.379
   2	8	13	18.7817
   2	8	14	18.9901
   2	8	15	19.2991
   2	9	0	18.6779
   2	9	1	19.6761
   2	9	2	17.7523
   2	9	3	17.1835
   2	9	4	16.8534
   2	9	5	17.8392
   2	9	6	17.6715
   2	9	7	17.2157
   2	9	8	17.9584
   2	9	9	17.0985
   2	9	10	17.2451
   2	9	11	16.789
   2	9	12	17.6716
   2	9	13	18.1314
   2	9	14	17.8548
   2	9	15	18.0607
   2	10	0	17.2625
   2	10	1	17.5041
   2	10	2	17.9801
   2	10	3	17.5606
   2	10	4	17.8732
   2	10	5	18.4983
   2	10	6	18.2683
   2	10	7	18.3884
   2	10	8	15.9638
   2	10	9	15.9397
   2	10	10	16.8121
   2	10	11	16.6882
   2	10	12	16.9526
   2	10	13	17.3609
   2	10	14	17.6331
   2	10	15	18.0334
   2	11	0	17.5072
   2	11	1	17.9475
   2	11	2	17.9868
   2	11	3	17.9584
   2	11	4	17.944
   2	11	5	18.3322
   2	11	6	18.2587
   2	11	7	17.9704
   2	11	8	17.0322
   2	11	9	17.3101
   2	11	10	18.1091
   2	11	11	17.7347
   2	11	12	17.2349
   2	11	13	17.5602
   2	11	14	17.5869
   2	11	15	17.4912
   2	12	0	17.1938
   2	12	1	18.2039
   2	12	2	18.7978
   2	12	3	19.2406
   2	12	4	19.3763
   2	12	5	20.017
   2	12	6	20.3713
   2	12	7	20.3912
   2	12	8	17.6246
   2	12	9	18.2216
   2	12	10	18.8928
   2	12	11	18.7418
   2	12	12	18.8199
   2	12	13	20.0351
   2	12	14	19.9881
   2	12	15	20.0567
   2	13	0	20.0771
   2	13	1	20.4876
   2	13	2	19.0152
   2	13	3	18.8633
   2	13	4	18.9495
   2	13	5	19.2883
   2	13	6	19.786
   2	13	7	19.1408
   2	13	8	19.3385
   2	13	9	18.1855
   2	13	10	18.6824
   2	13	11	18.7033
   2	13	12	19.0061
   2	13	13	19.4187
   2	13	14	19.3241
   2	13	15	19.1179
   2	14	0	18.5581
   2	14	1	19.0552
   2	14	2	19.0867
   2	14	3	19.3947
   2	14	4	19.1616
   2	14	5	19.5641
   2	14	6	19.3597
   2	14	7	19.2088
   2	14	8	16.6645
   2	14	9	17.3465
   2	14	10	17.8985
   2	14	11	17.8456
   2	14	12	17.4685
   2	14	13	18.4232
   2	14	14	18.5565
   2	14	15	19.0869
   2	15	0	18.5158
   2	15	1	19.2014
   2	15	2	23.3713
   2	15	3	19.1394
   2	15	4	18.7576
   2	15	5	19.0718
   2	15	6	19.1025
   2	15	7	18.8713
   2	15	8	18.2626
   2	15	9	18.8431
   2	15	10	18.8921
   2	15	11	18.4028
   2	15	12	18.5692
   2	15	13	18.8412
   2	15	14	18.8835
   2	15	15	18.682
   3	0	0	13.1949
   3	0	1	14.4258
   3	0	2	15.1677
   3	0	3	15.7942
   3	0	4	15.7855
   3	0	5	16.1397
   3	0	6	16.7678
   3	0	7	17.0085
   3	0	8	15.4069
   3	0	9	16.7511
   3	0	10	16.9528
   3	0	11	16.5446
   3	0	12	17.5124
   3	0	13	18.4028
   3	0	14	18.0143
   3	0	15	18.9758
   3	1	0	14.7678
   3	1	1	15.0222
   3	1	2	13.386
   3	1	3	13.303
   3	1	4	13.0289
   3	1	5	14.0121
   3	1	6	14.3723
   3	1	7	14.0122
   3	1	8	23.3473
   3	1	9	14.8499
   3	1	10	15.4339
   3	1	11	15.364
   3	1	12	15.7233
   3	1	13	15.5803
   3	1	14	16.1818
   3	1	15	16.4413
   3	2	0	15.213
   3	2	1	15.6751
   3	2	2	15.6265
   3	2	3	15.2865
   3	2	4	15.4632
   3	2	5	15.8817
   3	2	6	15.7863
   3	2	7	15.614
   3	2	8	17.7136
   3	2	9	18.019
   3	2	10	18.2222
   3	2	11	17.867
   3	2	12	18.1849
   3	2	13	18.5979
   3	2	14	18.9727
   3	2	15	18.6124
   3	3	0	15.9978
   3	3	1	16.4806
   3	3	2	16.5284
   3	3	3	16.4688
   3	3	4	15.9342
   3	3	5	16.1817
   3	3	6	15.8894
   3	3	7	16.087
   3	3	8	18.0071
   3	3	9	18.4436
   3	3	10	18.558
   3	3	11	18.3286
   3	3	12	18.4416
   3	3	13	18.7703
   3	3	14	18.8311
   3	3	15	18.359
   3	4	0	16.8261
   3	4	1	16.6062
   3	4	2	16.8442
   3	4	3	16.505
   3	4	4	16.6659
   3	4	5	16.7473
   3	4	6	16.8297
   3	4	7	16.4815
   3	4	8	18.5561
   3	4	9	19.2611
   3	4	10	19.2316
   3	4	11	19.2948
   3	4	12	18.9375
   3	4	13	19.8098
   3	4	14	19.5358
   3	4	15	19.4097
   3	5	0	19.6742
   3	5	1	20.1403
   3	5	2	20.1608
   3	5	3	18.9546
   3	5	4	18.007
   3	5	5	18.2704
   3	5	6	18.2702
   3	5	7	15.7746
   3	5	8	19.2776
   3	5	9	19.5561
   3	5	10	18.2255
   3	5	11	17.7419
   3	5	12	19.2062
   3	5	13	17.373
   3	5	14	17.0222
   3	5	15	18.3083
   3	6	0	17.8637
   3	6	1	18.6631
   3	6	2	18.1874
   3	6	3	18.3285
   3	6	4	18.521
   3	6	5	19.0473
   3	6	6	18.5602
   3	6	7	18.4846
   3	6	8	19.4162
   3	6	9	19.4081
   3	6	10	19.5567
   3	6	11	19.7265
   3	6	12	19.4942
   3	6	13	19.4276
   3	6	14	20.0848
   3	6	15	19.8658
   3	7	0	18.2958
   3	7	1	18.3619
   3	7	2	23.537
   3	7	3	17.3507
   3	7	4	17.8466
   3	7	5	17.6261
   3	7	6	17.2694
   3	7	7	23.3729
   3	7	8	20.2238
   3	7	9	19.9202
   3	7	10	19.5332
   3	7	11	19.3907
   3	7	12	18.9904
   3	7	13	20.514
   3	7	14	19.4623
   3	7	15	19.6004
   3	8	0	17.5063
   3	8	1	18.0465
   3	8	2	18.6071
   3	8	3	18.3059
   3	8	4	18.5962
   3	8	5	19.2677
   3	8	6	19.554
   3	8	7	24.0446
   3	8	8	17.0441
   3	8	9	17.2074
   3	8	10	17.9614
   3	8	11	17.8971
   3	8	12	18.1541
   3	8	13	18.9776
   3	8	14	23.5925
   3	8	15	18.9649
   3	9	0	18.5006
   3	9	1	19.5014
   3	9	2	19.8721
   3	9	3	19.8645
   3	9	4	19.7424
   3	9	5	20.3104
   3	9	6	20.3905
   3	9	7	20.2026
   3	9	8	18.0527
   3	9	9	18.2834
   3	9	10	18.8753
   3	9	11	18.8754
   3	9	12	19.382
   3	9	13	20.2051
   3	9	14	20.3584
   3	9	15	20.1733
   3	10	0	18.1176
   3	10	1	18.4299
   3	10	2	18.2649
   3	10	3	18.114
   3	10	4	17.59
   3	10	5	17.7289
   3	10	6	17.7439
   3	10	7	17.4952
   3	10	8	16.2322
   3	10	9	17.5478
   3	10	10	17.6479
   3	10	11	17.7355
   3	10	12	17.2308
   3	10	13	17.6223
   3	10	14	17.8083
   3	10	15	18.0431
   3	11	0	17.8491
   3	11	1	16.8804
   3	11	2	16.5776
   3	11	3	16.6119
   3	11	4	15.8157
   3	11	5	16.281
   3	11	6	23.5882
   3	11	7	15.5684
   3	11	8	16.9281
   3	11	9	17.5657
   3	11	10	15.9035
   3	11	11	15.4102
   3	11	12	15.7652
   3	11	13	15.8703
   3	11	14	15.7768
   3	11	15	15.0318
   4	0	0	19.4712
   4	0	1	19.8934
   4	0	2	20.0957
   4	0	3	19.5436
   4	0	4	18.4132
   4	0	5	19.0959
   4	0	6	20.2665
   4	0	7	19.4826
   4	0	8	21.353
   4	0	9	21.0097
   4	0	10	21.4103
   4	0	11	20.4525
   4	0	12	21.3704
   4	0	13	22.9778
   4	0	14	22.4287
   4	0	15	22.3213
   4	1	0	19.912
   4	1	1	20.6816
   4	1	2	20.1228
   4	1	3	20.3343
   4	1	4	19.2373
   4	1	5	19.6847
   4	1	6	19.7231
   4	1	7	20.0585
   4	1	8	22.4899
   4	1	9	21.7875
   4	1	10	22.2776
   4	1	11	22.2276
   4	1	12	21.0588
   4	1	13	21.9079
   4	1	14	22.0203
   4	1	15	21.5882
   4	2	0	20.5873
   4	2	1	21.3799
   4	2	2	21.4329
   4	2	3	21.3493
   4	2	4	21.3158
   4	2	5	22.1432
   4	2	6	22.018
   4	2	7	21.7984
   4	2	8	21.0912
   4	2	9	21.0844
   4	2	10	20.7488
   4	2	11	20.8692
   4	2	12	23.2967
   4	2	13	21.5959
   4	2	14	21.8197
   4	2	15	21.6408
   4	3	0	21.6618
   4	3	1	22.4231
   4	3	2	21.9591
   4	3	3	21.491
   4	3	4	20.9061
   4	3	5	21.1193
   4	3	6	21.0168
   4	3	7	20.865
   4	3	8	21.3876
   4	3	9	21.6031
   4	3	10	21.1188
   4	3	11	21.5598
   4	3	12	21.0438
   4	3	13	21.1668
   4	3	14	21.0686
   4	3	15	21.0043
   4	4	0	21.0462
   4	4	1	21.7119
   4	4	2	21.812
   4	4	3	22.1002
   4	4	4	21.8948
   4	4	5	22.3684
   4	4	6	22.4899
   4	4	7	22.0072
   4	4	8	22.8494
   4	4	9	23.2292
   4	4	10	23.6025
   4	4	11	23.4071
   4	4	12	22.6774
   4	4	13	23.2321
   4	4	14	22.6112
   4	4	15	23.2137
   4	5	0	20.7972
   4	5	1	21.252
   4	5	2	21.3274
   4	5	3	20.807
   4	5	4	20.9011
   4	5	5	21.4935
   4	5	6	21.2888
   4	5	7	20.8186
   4	5	8	21.9352
   4	5	9	21.9451
   4	5	10	22.1824
   4	5	11	22.1086
   4	5	12	21.6973
   4	5	13	22.3615
   4	5	14	22.0979
   4	5	15	22.0215
   4	6	0	21.8514
   4	6	1	22.1508
   4	6	2	22.5023
   4	6	3	21.8331
   4	6	4	20.7772
   4	6	5	20.9232
   4	6	6	21.2015
   4	6	7	21.3291
   4	6	8	21.9597
   4	6	9	22.0505
   4	6	10	22.4152
   4	6	11	21.7314
   4	6	12	23.7973
   4	6	13	21.5991
   4	6	14	22.6686
   4	6	15	22.2106
   4	7	0	21.3093
   4	7	1	21.6844
   4	7	2	21.6035
   4	7	3	21.1745
   4	7	4	21.0945
   4	7	5	21.4631
   4	7	6	21.2312
   4	7	7	20.9265
   4	7	8	22.5261
   4	7	9	22.3346
   4	7	10	22.3787
   4	7	11	22.3437
   4	7	12	22.0867
   4	7	13	22.16
   4	7	14	22.2453
   4	7	15	21.3164
   4	8	0	17.8248
   4	8	1	17.8745
   4	8	2	17.4463
   4	8	3	16.8136
   4	8	4	17.2834
   4	8	5	17.3561
   4	8	6	18.3497
   4	8	7	17.8717
   4	8	8	18.2697
   4	8	9	19.0911
   4	8	10	19.4332
   4	8	11	19.3459
   4	8	12	19.4283
   4	8	13	20.7566
   4	8	14	20.4141
   4	8	15	20.2903
   4	9	0	17.6131
   4	9	1	17.4168
   4	9	2	17.1052
   4	9	3	17.4401
   4	9	4	16.7056
   4	9	5	16.5092
   4	9	6	16.6069
   4	9	7	23.5495
   4	9	8	19.7571
   4	9	9	20.2391
   4	9	10	19.7902
   4	9	11	19.6674
   4	9	12	18.8971
   4	9	13	19.2814
   4	9	14	19.2703
   4	9	15	18.8837
   4	10	0	17.8311
   4	10	1	18.4509
   4	10	2	18.6662
   4	10	3	18.6156
   4	10	4	17.763
   4	10	5	18.8979
   4	10	6	19.3377
   4	10	7	18.9294
   4	10	8	19.8015
   4	10	9	19.6889
   4	10	10	19.7879
   4	10	11	19.5445
   4	10	12	19.8137
   4	10	13	20.3038
   4	10	14	20.9061
   4	10	15	20.8314
   4	11	0	18.983
   4	11	1	19.3099
   4	11	2	19.1896
   4	11	3	18.3158
   4	11	4	18.7997
   4	11	5	18.6116
   4	11	6	17.9773
   4	11	7	18.1045
   4	11	8	20.7246
   4	11	9	20.6158
   4	11	10	20.8324
   4	11	11	20.3536
   4	11	12	20.0336
   4	11	13	20.4135
   4	11	14	20.4209
   4	11	15	20.2126
   4	12	0	20.0369
   4	12	1	20.4266
   4	12	2	20.5217
   4	12	3	20.366
   4	12	4	19.9591
   4	12	5	20.7598
   4	12	6	20.2147
   4	12	7	20.3696
   4	12	8	20.423
   4	12	9	20.9349
   4	12	10	20.9176
   4	12	11	21.2547
   4	12	12	21.2644
   4	12	13	22.0428
   4	12	14	22.0389
   4	12	15	22.1038
   4	13	0	20.3373
   4	13	1	20.9893
   4	13	2	20.8314
   4	13	3	21.0665
   4	13	4	20.2104
   4	13	5	20.4164
