   0	6	12	3911.41		3961
   0	6	13	3912.33		3968
   0	6	14	3911.91		3935
   0	6	15	3916.2		3943
   0	7	0	3922.81		3915
   0	7	1	3926.78		4060
   0	7	2	3931.3		3915
   0	7	3	3931.5		3903
   0	7	4	3930.72		3926
   0	7	5	3930.76		3957
   0	7	6	3930.1		3925
   0	7	7	3926.79		3962
   0	7	8	3927.17		4001
   0	7	9	3918.38		3949
   0	7	10	3925.85		3951
   0	7	11	3921.4		3965
   0	7	12	3923.95		3947
   0	7	13	3925.15		3923
   0	7	14	3937.17		3935
   0	7	15	3933.22		3918
   0	8	0	3935.06		3951
   0	8	1	3930.7		4088
   0	8	2	3932.56		3943
   0	8	3	3936.36		3922
   0	8	4	3934.36		3944
   0	8	5	3931.56		3943
   0	8	6	3934.7		3939
   0	8	7	3931.11		3937
   0	8	8	3928.26		3924
   0	8	9	3937.09		3935
   0	8	10	3933.82		3912
   0	8	11	3936.08		3936
   0	8	12	3939.26		3939
   0	8	13	3946.38		3954
   0	8	14	3946.59		3940
   0	8	15	3945.92		3938
   0	9	0	3911.73		3918
   0	9	1	3907.74		3942
   0	9	2	3908.45		3916
   0	9	3	3908.39		3922
   0	9	4	3908.32		3892
   0	9	5	3911.75		3899
   0	9	6	3906.99		3904
   0	9	7	3907.71		3903
   0	9	8	3915.36		3934
   0	9	9	3899.7		3920
   0	9	10	3913.21		3938
   0	9	11	3904.32		3939
   0	9	12	3918.76		3888
   0	9	13	3918.42		3895
   0	9	14	3921.3		3891
   0	9	15	3929.38		3884
   0	10	0	3955.27		3911
   0	10	1	3949.56		4032
   0	10	2	3954.24		3923
   0	10	3	3952.88		3911
   0	10	4	3943.28		3930
   0	10	5	3938.5		3933
   0	10	6	3936.85		3940
   0	10	7	3943.12		3951
   0	10	8	3927.2		3932
   0	10	9	3932.71		3924
   0	10	10	3931.53		3923
   0	10	11	3933.64		3924
   0	10	12	3945.78		3956
   0	10	13	3952.6		3960
   0	10	14	3948.81		3956
   0	10	15	3943.54		3960
   0	11	0	3898.89		3898
   0	11	1	3891.11		3953
   0	11	2	3898.48		3913
   0	11	3	3898.6		3905
   0	11	4	3903.12		3936
   0	11	5	3906.94		3935
   0	11	6	3912.77		3929
   0	11	7	3912.41		3919
   0	11	8	3898.55		3931
   0	11	9	3900.29		3919
   0	11	10	3888.92		3903
   0	11	11	3892.55		3932
   0	11	12	3907.64		3939
   0	11	13	3905.52		3931
   0	11	14	3909.48		3945
   0	11	15	3911.03		3934
   0	12	0	3942.14		3964
   0	12	1	3931.36		4092
   0	12	2	3935.29		3953
   0	12	3	3940.73		3948
   0	12	4	3926.1		3909
   0	12	5	3919.96		3928
   0	12	6	3919.81		3909
   0	12	7	3929.55		3917
   0	12	8	3911.78		3944
   0	12	9	3913.11		3939
   0	12	10	3919.33		3932
   0	12	11	3915.24		3922
   0	12	12	3917.51		3934
   0	12	13	3918.28		3949
   0	12	14	3922.05		3945
   0	12	15	3915.11		3950
   0	13	0	3954.45		3951
   0	13	1	3949.91		3896
   0	13	2	3948.41		3954
   0	13	3	3956.58		3955
   0	13	4	3924.72		3911
   0	13	5	3926.65		3894
   0	13	6	3928.97		3914
   0	13	7	3922.78		3901
   0	13	8	3931.11		3946
   0	13	9	3929.38		3909
   0	13	10	3926.9		3954
   0	13	11	3933.43		3923
   0	13	12	3943.44		3950
   0	13	13	3927.17		3952
   0	13	14	3936.98		3916
   0	13	15	3943.96		3952
   0	14	0	3911.32		3940
   0	14	1	3926.6		3940
   0	14	2	3919.82		3942
   0	14	3	3919.38		3932
   0	14	4	3926.23		3965
   0	14	5	3924.32		3924
   0	14	6	3925.2		3929
   0	14	7	3919.3		3927
   0	14	8	3910.31		3970
   0	14	9	3907.13		3966
   0	14	10	3907.49		3957
   0	14	11	3904.66		3957
   0	14	12	3920.05		3909
   0	14	13	3912.54		3893
   0	14	14	3919.49		3908
   0	14	15	3921.85		3899
   0	15	0	3944.48		3931
   0	15	1	3944.4		4080
   0	15	2	3943.92		3916
   0	15	3	3941.16		3940
   0	15	4	3926		3914
   0	15	5	3920.61		3923
   0	15	6	3918.23		3913
   0	15	7	3918.6		3915
   0	15	8	3930.11		3906
   0	15	9	3946.79		3887
   0	15	10	3941.1		3911
   0	15	11	3937.28		3905
   0	15	12	3927.28		3932
   0	15	13	3924.28		3936
   0	15	14	3927.32		3967
   0	15	15	3927.93		3924
   1	0	0	3913.73		3925
   1	0	1	3909.33		4075
   1	0	2	3907.6		3923
   1	0	3	3914.4		3897
   1	0	4	3892.75		3917
   1	0	5	3895.05		3926
   1	0	6	3900.7		3914
   1	0	7	3895.76		3915
   1	0	8	3920.77		3953
   1	0	9	3929.76		3966
   1	0	10	3923.35		3951
   1	0	11	3924.42		3976
   1	0	12	3909.76		3947
   1	0	13	3908.61		3934
   1	0	14	3910.97		3902
   1	0	15	3908.42		3922
   1	1	0	3912.7		3907
   1	1	1	3925.74		3972
   1	1	2	3929.01		3944
   1	1	3	3931.34		3899
   1	1	4	3908.32		3921
   1	1	5	3916.12		3914
   1	1	6	3918.35		3933
   1	1	7	3912.22		3893
   1	1	8	3925.75		3914
   1	1	9	3927.27		3919
   1	1	10	3926.41		3913
   1	1	11	3930.42		3906
   1	1	12	3907.26		3945
   1	1	13	3902.14		3914
   1	1	14	3903.58		3910
   1	1	15	3905.19		3952
   1	2	0	3924.66		3915
   1	2	1	3927.47		3940
   1	2	2	3934.75		3889
   1	2	3	3929.76		3920
   1	2	4	3938.75		3917
   1	2	5	3948.61		3892
   1	2	6	3948.42		3898
   1	2	7	3940.18		3903
   1	2	8	3911.68		3904
   1	2	9	3908.52		3909
   1	2	10	3908.14		3922
   1	2	11	3915.44		3933
   1	2	12	3932.04		3951
   1	2	13	3924.12		3943
   1	2	14	3932.06		3935
   1	2	15	3929.92		3947
   1	3	0	3937.68		3962
   1	3	1	3938.49		3973
   1	3	2	3935.79		3941
   1	3	3	3938		3956
   1	3	4	3919.43		3907
   1	3	5	3934.42		3925
   1	3	6	3921.43		3895
   1	3	7	3927.95		3915
   1	3	8	3941.63		3938
   1	3	9	3943.02		3898
   1	3	10	3945.55		3886
   1	3	11	3938.11		3905
   1	3	12	3911.27		3918
   1	3	13	3919.2		3901
   1	3	14	3912.93		3925
   1	3	15	3911.42		3909
   1	4	0	3931.19		3954
   1	4	1	3928.52		3989
   1	4	2	3934.5		3922
   1	4	3	3929.91		3921
   1	4	4	3933.82		3929
   1	4	5	3939.74		3921
   1	4	6	3935.11		3905
   1	4	7	3931.5		3925
   1	4	8	3942.85		3947
   1	4	9	3943.58		3961
   1	4	10	3949.11		3926
   1	4	11	3943.44		3925
   1	4	12	3915.08		3933
   1	4	13	3918.79		3911
   1	4	14	3921.52		3932
   1	4	15	3913.12		3919
   1	5	0	3931.25		3917
   1	5	1	3934.89		3904
   1	5	2	3929.75		3905
   1	5	3	3930.95		3878
   1	5	4	3944.89		3919
   1	5	5	3941.51		3921
   1	5	6	3947.17		3919
   1	5	7	3949.86		3923
   1	5	8	3946.36		3947
   1	5	9	3945.98		3960
   1	5	10	3942.07		3931
   1	5	11	3950.41		3937
   1	5	12	3947.77		3979
   1	5	13	3947.36		3968
   1	5	14	3953.78		3939
   1	5	15	3953.08		3945
   1	6	0	3924.51		3964
   1	6	1	3918.54		3984
   1	6	2	3920.62		3937
   1	6	3	3928.09		3939
   1	6	4	3927.36		3951
   1	6	5	3921.78		3956
   1	6	6	3927.6		3943
   1	6	7	3925.86		3936
   1	6	8	3943.82		3928
   1	6	9	3944.97		3924
   1	6	10	3945.74		3929
   1	6	11	3939.52		3906
   1	6	12	3910.25		3938
   1	6	13	3921.62		3963
   1	6	14	3914.47		3929
   1	6	15	3910.54		3917
   1	7	0	3928.86		3946
   1	7	1	3927.1		3945
   1	7	2	3922.26		3936
   1	7	3	3926.42		3953
   1	7	4	3916.55		3973
   1	7	5	3916.16		3964
   1	7	6	3914.44		3974
   1	7	7	3918.64		3949
   1	7	8	3915.2		3927
   1	7	9	3913.29		3909
   1	7	10	3908.67		3932
   1	7	11	3913.54		3943
   1	7	12	3925.18		3949
   1	7	13	3921.25		3901
   1	7	14	3925.39		3913
   1	7	15	3925.88		3894
   1	8	0	3913.04		3913
   1	8	1	3920.76		3986
   1	8	2	3922.29		3913
   1	8	3	3926.4		3911
   1	8	4	3914.14		3980
   1	8	5	3905.9		3964
   1	8	6	3907.67		3939
   1	8	7	3903.62		3956
   1	8	8	3914.71		3969
   1	8	9	3917.78		3960
   1	8	10	3915.91		3950
   1	8	11	3917.8		3961
   1	8	12	3928.5		3934
   1	8	13	3925.36		3941
   1	8	14	3927.66		3924
   1	8	15	3931.86		3926
   1	9	0	3936.84		3918
   1	9	1	3947.26		3927
   1	9	2	3934.57		3944
   1	9	3	3940.98		3945
   1	9	4	3932.93		3926
   1	9	5	3935.33		3934
   1	9	6	3935.21		3940
   1	9	7	3935.07		3924
   1	9	8	3914.1		3956
   1	9	9	3918.09		3935
   1	9	10	3909.53		3942
   1	9	11	3917.82		3910
   1	9	12	3911.94		3932
   1	9	13	3914.48		3906
   1	9	14	3913.69		3895
   1	9	15	3923.62		3901
   1	10	0	3937.21		3927
   1	10	1	3940.79		3997
   1	10	2	3931.61		3909
   1	10	3	3929.76		3952
   1	10	4	3926.81		3956
   1	10	5	3925.34		3933
   1	10	6	3926.51		3945
   1	10	7	3927.79		3943
   1	10	8	3922.86		3909
   1	10	9	3920.21		3905
   1	10	10	3926.99		3899
   1	10	11	3924.28		3896
   1	10	12	3932.58		3946
   1	10	13	3942.3		3935
   1	10	14	3934.48		3922
   1	10	15	3935.96		3919
   1	11	0	3921.28		3919
   1	11	1	3917.49		3938
   1	11	2	3922.4		3935
   1	11	3	3921.11		3916
   1	11	4	3901.17		3979
   1	11	5	3902.43		3966
   1	11	6	3898		3948
   1	11	7	3900.42		3930
   1	11	8	3908.75		3940
   1	11	9	3906.39		3910
   1	11	10	3910.77		3911
   1	11	11	3906.02		3912
   1	11	12	3909.93		3912
   1	11	13	3918.75		3909
   1	11	14	3914.56		3913
   1	11	15	3917.18		3885
   1	12	0	3905.03		3932
   1	12	1	3908.36		4005
   1	12	2	3911.72		3880
   1	12	3	3909.53		3899
   1	12	4	3909.38		3931
   1	12	5	3913.12		3922
   1	12	6	3909.64		3935
   1	12	7	3907.6		3919
   1	12	8	3917.33		3889
   1	12	9	3914.67		3911
   1	12	10	3912.2		3889
   1	12	11	3911.39		3914
   1	12	12	3893.51		3925
   1	12	13	3893.34		3923
   1	12	14	3897.28		3945
   1	12	15	3894.49		3933
   1	13	0	3926.54		3894
   1	13	1	3930.15		3969
   1	13	2	3934.06		3894
   1	13	3	3927.59		3878
   1	13	4	3944.43		3971
   1	13	5	3950.6		3928
   1	13	6	3945.09		3917
   1	13	7	3942.21		3917
   1	13	8	3947.84		3941
   1	13	9	3943.55		3929
   1	13	10	3946.74		3916
   1	13	11	3955.78		3893
   1	13	12	3930.2		3915
   1	13	13	3926.15		3877
   1	13	14	3939.55		3887
   1	13	15	3933.02		3914
   1	14	0	3933.7		3929
   1	14	1	3926.22		4074
   1	14	2	3930.35		3914
   1	14	3	3935.96		3913
   1	14	4	3900.17		3961
   1	14	5	3902.75		3948
   1	14	6	3884.08		3960
   1	14	7	3901.24		3940
   1	14	8	3898.93		3955
   1	14	9	3898.75		3929
   1	14	10	3906.04		3944
   1	14	11	3899.81		3950
   1	14	12	3941.76		3954
   1	14	13	3942.29		3945
   1	14	14	3946.53		3980
   1	14	15	3942.18		3921
   1	15	0	3938.97		3943
   1	15	1	3932.59		3946
   1	15	2	3932.1		3930
   1	15	3	3938.58		3922
   1	15	4	3939.6		3937
   1	15	5	3936.12		3948
   1	15	6	3944.47		3915
   1	15	7	3935.99		3947
   1	15	8	3919.94		3967
   1	15	9	3923.21		3964
   1	15	10	3927.11		3970
   1	15	11	3928.4		3960
   1	15	12	3945.23		3934
   1	15	13	3947.09		3926
   1	15	14	3940.12		3902
   1	15	15	3940.59		3928
   2	0	0	3930.76		3969
   2	0	1	3940.25		3990
   2	0	2	3935.27		3966
   2	0	3	3927.7		3981
   2	0	4	3932.04		3954
   2	0	5	3939.74		3951
   2	0	6	3942.51		3943
   2	0	7	3937.63		3957
   2	0	8	3909.19		3940
   2	0	9	3904.89		3941
   2	0	10	3902.36		3922
   2	0	11	3909.7		3923
   2	0	12	3920.92		3915
   2	0	13	3920.23		3878
   2	0	14	3927.24		3879
   2	0	15	3918.5		3893
   2	1	0	3941.55		3927
   2	1	1	3936.21		3923
   2	1	2	3944.61		3929
   2	1	3	3945.7		3910
   2	1	4	3924.69		3949
   2	1	5	3929.69		3962
   2	1	6	3926.54		3931
   2	1	7	3925.35		3969
   2	1	8	3938.91		3926
   2	1	9	3939.15		3921
   2	1	10	3946.66		3938
   2	1	11	3938.24		3902
   2	1	12	3925.36		3924
   2	1	13	3938.69		3920
   2	1	14	3926.56		3924
   2	1	15	3920.76		3945
   2	2	0	3921.68		3914
   2	2	1	3918.43		3969
   2	2	2	3917.98		3914
   2	2	3	3916.19		3919
   2	2	4	3909.18		3929
   2	2	5	3905.28		3915
   2	2	6	3898.73		3918
   2	2	7	3904.65		3916
   2	2	8	3908.68		3911
   2	2	9	3914.39		3910
   2	2	10	3908.76		3927
   2	2	11	3905.32		3922
   2	2	12	3920.66		3931
   2	2	13	3921.08		3927
   2	2	14	3924.34		3911
   2	2	15	3923.26		3919
   2	3	0	3931.93		3960
   2	3	1	3933.57		3990
   2	3	2	3932.12		3930
   2	3	3	3924.9		3960
   2	3	4	3922.48		3962
   2	3	5	3915.89		3964
   2	3	6	3922.01		3953
   2	3	7	3909.71		3943
   2	3	8	3931.37		3893
   2	3	9	3930.33		3908
   2	3	10	3942.79		3912
   2	3	11	3934.72		3895
   2	3	12	3927.82		3937
   2	3	13	3928.11		3946
   2	3	14	3930.02		3895
   2	3	15	3922.5		3921
   2	4	0	3944.18		3930
   2	4	1	3938.66		4090
   2	4	2	3937.52		3934
   2	4	3	3939.64		3942
   2	4	4	3930.29		3906
   2	4	5	3935.29		3899
   2	4	6	3936.42		3912
   2	4	7	3935.2		3919
   2	4	8	3936.2		3950
   2	4	9	3930.29		3935
   2	4	10	3941.97		3905
   2	4	11	3935.45		3926
   2	4	12	3947.55		3940
   2	4	13	3933.64		3938
   2	4	14	3935.73		3920
   2	4	15	3932.46		3923
   2	5	0	3942.84		3917
   2	5	1	3934.98		4009
   2	5	2	3941.68		3936
   2	5	3	3933.61		3905
   2	5	4	3906.04		3921
   2	5	5	3908.43		3928
   2	5	6	3910.86		3909
   2	5	7	3908.75		3899
   2	5	8	3927.81		3948
   2	5	9	3933.52		3948
   2	5	10	3936.29		3920
   2	5	11	3936.19		3936
   2	5	12	3934.12		3982
   2	5	13	3946.92		3959
   2	5	14	3949.1		3964
   2	5	15	3941.64		3977
   2	6	0	3949.27		4000
   2	6	1	3950.07		4009
   2	6	2	3948.52		4019
   2	6	3	3950.94		3991
   2	6	4	3986.96		3998
   2	6	5	3996.55		3985
   2	6	6	3983.82		3987
   2	6	7	3987.32		3991
   2	6	8	3977.95		3985
   2	6	9	3978.88		3985
   2	6	10	3980.9		4000
   2	6	11	3977.64		3970
   2	6	12	3947.79		4006
   2	6	13	3939.4		3993
   2	6	14	3940.43		3966
   2	6	15	3944.41		3983
   2	7	0	3925.39		3952
   2	7	1	3929.88		3932
   2	7	2	3926.98		3922
   2	7	3	3922.33		3914
   2	7	4	3910.08		3911
   2	7	5	3906.51		3904
   2	7	6	3918.81		3921
   2	7	7	3907.54		3913
   2	7	8	3912.71		3946
   2	7	9	3915.59		3936
   2	7	10	3906.04		3940
   2	7	11	3911.88		3922
   2	7	12	3904.1		3961
   2	7	13	3906.23		3955
   2	7	14	3908.03		3937
   2	7	15	3907.35		3944
   2	8	0	3940.3		3891
   2	8	1	3953.16		3889
   2	8	2	3951.82		3913
   2	8	3	3951.99		3903
   2	8	4	3952.16		3920
   2	8	5	3950.01		3942
   2	8	6	3956.7		3928
   2	8	7	3955.04		3913
   2	8	8	3925.11		3913
   2	8	9	3920.55		3924
   2	8	10	3932.68		3917
   2	8	11	3934.64		3929
   2	8	12	3940.18		3970
   2	8	13	3932.45		3963
   2	8	14	3938.62		3951
   2	8	15	3936.07		3951
   2	9	0	3899.48		3931
   2	9	1	3897.98		3990
   2	9	2	3909.07		3923
   2	9	3	3891.75		3933
   2	9	4	3910.56		3942
   2	9	5	3906.39		3959
   2	9	6	3907.84		3966
   2	9	7	3914.24		3922
   2	9	8	3911.69		3929
   2	9	9	3912.23		3930
   2	9	10	3917.28		3910
   2	9	11	3914.52		3937
   2	9	12	3890.45		3913
   2	9	13	3895.65		3894
   2	9	14	3892.75		3893
   2	9	15	3897.2		3903
   2	10	0	3903.86		3926
   2	10	1	3907.93		3990
   2	10	2	3910.76		3922
   2	10	3	3910.72		3925
   2	10	4	3924.35		3949
   2	10	5	3927.62		3933
   2	10	6	3935.36		3934
   2	10	7	3920.97		3947
   2	10	8	3926.91		3947
   2	10	9	3935.1		3912
   2	10	10	3937.69		3953
   2	10	11	3935.23		3924
   2	10	12	3931.84		3940
   2	10	13	3930.75		3937
   2	10	14	3936.35		3940
   2	10	15	3934.65		3917
   2	11	0	3920.51		3926
   2	11	1	3918		3968
   2	11	2	3919.69		3933
   2	11	3	3918.94		3941
   2	11	4	3924.75		3959
   2	11	5	3918.61		3942
   2	11	6	3922.25		3955
   2	11	7	3916.52		3942
   2	11	8	3909.62		3937
   2	11	9	3913.04		3941
   2	11	10	3917.91		3949
   2	11	11	3914.62		3923
   2	11	12	3929.81		3947
   2	11	13	3931.11		3917
   2	11	14	3929.59		3928
   2	11	15	3927.53		3938
   2	12	0	3924.88		3921
   2	12	1	3926.61		3868
   2	12	2	3933.12		3922
   2	12	3	3931.22		3926
   2	12	4	3945.87		3911
   2	12	5	3943.33		3877
   2	12	6	3945.24		3927
   2	12	7	3955.84		3885
   2	12	8	3925.84		3944
   2	12	9	3922.58		3919
   2	12	10	3930.59		3920
   2	12	11	3929.36		3916
   2	12	12	3938.44		3917
   2	12	13	3935.76		3910
   2	12	14	3939.76		3917
   2	12	15	3933.19		3910
   2	13	0	3936.45		3951
   2	13	1	3942.11		4092
   2	13	2	3939.82		3910
   2	13	3	3937.28		3940
   2	13	4	3941.85		3928
   2	13	5	3941.28		3921
   2	13	6	3945.49		3937
   2	13	7	3941.52		3918
   2	13	8	3923.26		3939
   2	13	9	3929.23		3933
   2	13	10	3929.68		3933
   2	13	11	3923.16		3927
   2	13	12	3917.09		3932
   2	13	13	3921.45		3929
   2	13	14	3923.9		3934
   2	13	15	3922.31		3908
   2	14	0	3903.29		3949
   2	14	1	3903.02		3999
   2	14	2	3900.41		3936
   2	14	3	3902.85		3931
   2	14	4	3907.45		3934
   2	14	5	3922.02		3910
   2	14	6	3916.89		3906
   2	14	7	3916.11		3948
   2	14	8	3922.84		3881
   2	14	9	3921.48		3922
   2	14	10	3925.31		3905
   2	14	11	3924.47		3916
   2	14	12	3910.32		3909
   2	14	13	3905.32		3915
   2	14	14	3904.51		3875
   2	14	15	3902		3909
   2	15	0	3916.38		3928
   2	15	1	3926.32		3965
   2	15	2	3926.93		3944
   2	15	3	3921.47		3930
   2	15	4	3912.71		3946
   2	15	5	3913.31		3925
   2	15	6	3917.72		3926
   2	15	7	3921.64		3931
   2	15	8	3918.95		3947
   2	15	9	3921.92		3914
   2	15	10	3927.64		3910
   2	15	11	3924.92		3913
   2	15	12	3919.84		3932
   2	15	13	3914.51		3917
   2	15	14	3920.88		3935
   2	15	15	3923.29		3903
   3	0	0	3921.65		3965
   3	0	1	3909.26		3970
   3	0	2	3918.26		3961
   3	0	3	3910.52		3943
   3	0	4	3929.89		4003
   3	0	5	3930.51		3985
   3	0	6	3927.12		3977
   3	0	7	3931.27		3983
   3	0	8	3895.79		3915
   3	0	9	3903.3		3926
   3	0	10	3897.74		3921
   3	0	11	3898.25		3936
   3	0	12	3932.95		3933
   3	0	13	3929.14		3923
   3	0	14	3934.05		3895
   3	0	15	3926.67		3907
   3	1	0	3913.59		3957
   3	1	1	3914.29		3955
   3	1	2	3910.49		3952
   3	1	3	3914.98		3964
   3	1	4	3915.5		3938
   3	1	5	3917.02		3931
   3	1	6	3917.71		3950
   3	1	7	3909.8		3945
   3	1	8	3896.97		3947
   3	1	9	3894.96		3944
   3	1	10	3889.91		3940
   3	1	11	3890.91		3945
   3	1	12	3915.09		3924
   3	1	13	3910.73		3920
   3	1	14	3908.25		3939
   3	1	15	3920.45		3933
   3	2	0	3910.9		3933
   3	2	1	3915.46		3914
   3	2	2	3913.3		3925
   3	2	3	3906.66		3933
   3	2	4	3907.25		3948
   3	2	5	3912.06		3926
   3	2	6	3909		3938
   3	2	7	3917.41		3923
   3	2	8	3929.29		3916
   3	2	9	3926.26		3913
   3	2	10	3927.97		3916
   3	2	11	3930.75		3923
   3	2	12	3928.33		3908
   3	2	13	3926.96		3911
   3	2	14	3922.99		3882
   3	2	15	3931.86		3885
   3	3	0	3917.58		3947
   3	3	1	3923.52		3989
   3	3	2	3932.55		3947
   3	3	3	3932.97		3934
   3	3	4	3936.79		3926
   3	3	5	3936.46		3916
   3	3	6	3944.93		3918
   3	3	7	3947.88		3928
   3	3	8	3921.61		3939
   3	3	9	3918.75		3933
   3	3	10	3925.85		3945
   3	3	11	3913.22		3970
   3	3	12	3918.75		3936
   3	3	13	3916.97		3910
   3	3	14	3917.46		3910
   3	3	15	3923.41		3923
   3	4	0	3908.57		3925
   3	4	1	3907.33		3978
   3	4	2	3906.48		3888
   3	4	3	3902.67		3916
   3	4	4	3949.2		3879
   3	4	5	3947.34		3869
   3	4	6	3942.24		3894
   3	4	7	3953.4		3892
   3	4	8	3925.13		3893
   3	4	9	3923.95		3885
   3	4	10	3918.38		3890
   3	4	11	3923.36		3903
   3	4	12	3915.29		3896
   3	4	13	3905.7		3907
   3	4	14	3909.11		3906
   3	4	15	3907.27		3905
   3	5	0	3926.04		3931
   3	5	1	3920.96		3941
   3	5	2	3923.21		3924
   3	5	3	3927.36		3917
   3	5	4	3951.17		3947
   3	5	5	3946.63		3945
   3	5	6	3944.32		3900
   3	5	7	3948.69		3907
   3	5	8	3902.82		3929
   3	5	9	3904.81		3911
   3	5	10	3898.86		3910
   3	5	11	3906.88		3926
   3	5	12	3917.89		3930
   3	5	13	3915.94		3923
   3	5	14	3922.38		3921
   3	5	15	3921.39		3916
   3	6	0	3921.28		3962
   3	6	1	3923.83		3992
   3	6	2	3927.52		3945
   3	6	3	3913.24		3954
   3	6	4	3951.31		3924
   3	6	5	3948.19		3953
   3	6	6	3952.17		3938
   3	6	7	3944.25		3925
   3	6	8	3917.14		3949
   3	6	9	3924.5		3927
   3	6	10	3915.76		3943
   3	6	11	3917.39		3929
   3	6	12	3912.34		3974
   3	6	13	3915.94		3966
   3	6	14	3917.9		3931
   3	6	15	3914.05		3945
   3	7	0	3927.89		3909
   3	7	1	3933.5		3938
   3	7	2	3934.66		3921
   3	7	3	3931.09		3916
   3	7	4	3920.54		3892
   3	7	5	3914.44		3893
   3	7	6	3913		3896
   3	7	7	3921.73		3877
   3	7	8	3902.55		3928
   3	7	9	3905.57		3915
   3	7	10	3911.62		3898
   3	7	11	3907.22		3906
   3	7	12	3912.71		3924
   3	7	13	3905.47		3922
   3	7	14	3905.54		3925
   3	7	15	3907.91		3921
   3	8	0	3923.77		3914
   3	8	1	3920.77		4013
   3	8	2	3914.56		3951
   3	8	3	3927.75		3930
   3	8	4	3939.14		3907
   3	8	5	3924.19		3901
   3	8	6	3932.84		3902
   3	8	7	3935.71		3894
   3	8	8	3938.53		3888
   3	8	9	3936.61		3897
   3	8	10	3933.35		3903
   3	8	11	3927.5		3892
   3	8	12	3926		3924
   3	8	13	3929.07		3930
   3	8	14	3925.88		3908
   3	8	15	3934.35		3924
   3	9	0	3948.71		3931
   3	9	1	3952.01		4003
   3	9	2	3951.15		3952
   3	9	3	3944.82		3939
   3	9	4	3940.18		3942
   3	9	5	3939.24		3962
   3	9	6	3946.61		3922
   3	9	7	3948.39		3960
   3	9	8	3934.6		3943
   3	9	9	3922.73		3932
   3	9	10	3939.09		3932
   3	9	11	3931.67		3944
   3	9	12	3946.68		3958
   3	9	13	3935.91		3969
   3	9	14	3931.64		3991
   3	9	15	3929.45		3950
   3	10	0	3939.62		3919
   3	10	1	3935.76		4053
   3	10	2	3927.96		3920
   3	10	3	3932.33		3907
   3	10	4	3916.1		3910
   3	10	5	3918.72		3919
